12
13
15
16
17
18
17
20
20
18
24
24
24
26
27
24
25
25
28
28
31
33
31
31
33
32
33
36
38
36
36
40
38
39
50
41
38
41
42
42
44
42
43
41
43
42
44
45
43
41
41
41
42
43
43
42
52
43
43
41
44
42
45
43
40
43
42
43
41
44
40
59
49
43
44
44
47
44
54
43
44
44
43
44
43
45
44
44
44
43
45
42
40
43
42
42
43
42
45
3
