7
7
9
10
10
11
11
14
17
17
15
19
17
18
19
20
23
23
22
23
24
25
26
26
28
29
30
30
31
31
31
33
33
35
34
35
35
34
36
36
37
37
38
37
37
48
38
40
40
39
37
39
37
38
39
39
39
39
39
41
38
47
44
37
39
39
39
39
38
39
37
49
39
40
39
42
43
39
40
38
38
38
40
40
39
39
41
41
40
39
40
38
38
37
37
38
47
39
38
4
