12.33;6.61919
12.79;6.62977
12.85;6.64032
12.90;6.65044
12.94;6.66092
13.51;6.68552
13.77;6.69948
14.01;6.71387
14.24;6.72809
14.47;6.74167
14.81;6.75524
14.55;6.76897
14.55;6.78242
14.55;6.79547
14.67;6.80401
14.64;6.7969
14.67;6.78926
14.67;6.78359
14.67;6.77732
14.68;6.7719
