12.37;5.99558
12.79;6.01181
12.88;6.02729
12.90;6.03747
12.94;6.05256
13.45;6.08416
13.72;6.10018
13.96;6.11556
14.20;6.13086
14.44;6.14616
14.72;6.16104
14.53;6.17662
14.64;6.16933
14.61;6.15599
14.61;6.14214
14.62;6.1286
14.61;6.11519
14.61;6.10267
