12.35;6.14801
12.81;6.16187
12.88;6.17593
12.91;6.18917
12.95;6.20286
13.50;6.23139
13.77;6.24638
14.01;6.26044
14.24;6.27386
14.45;6.28698
14.82;6.30027
14.53;6.31353
14.53;6.32677
14.53;6.33991
14.58;6.34227
14.59;6.3313
14.61;6.3183
14.61;6.30562
14.61;6.29302
14.62;6.28044
