12.34;6.24734
12.77;6.26066
12.85;6.27363
12.89;6.2856
12.94;6.29801
13.47;6.3253
13.74;6.33937
13.98;6.35227
14.21;6.36514
14.44;6.37794
14.81;6.39047
14.52;6.40318
14.53;6.41615
14.58;6.41235
14.61;6.4024
14.59;6.39097
14.59;6.3793
14.61;6.36812
14.61;6.35631
