12.34;6.06472
12.82;6.07946
12.86;6.09434
12.91;6.10918
12.94;6.1229
13.50;6.15349
13.77;6.16865
14.01;6.18275
14.24;6.19697
14.45;6.21086
14.82;6.22521
14.53;6.23948
14.53;6.25344
14.59;6.24853
14.61;6.23699
14.62;6.22383
14.62;6.21049
14.62;6.19719
14.62;6.18448
