13
13
14
14
14
15
15
15
16
16
17
18
18
18
18
19
19
19
20
20
20
20
21
21
21
22
22
23
23
24
23
24
24
24
25
25
26
26
26
27
27
27
27
27
28
28
29
28
29
30
29
30
31
31
31
31
32
32
33
33
33
34
33
34
35
35
35
36
36
36
36
37
38
38
39
38
39
40
41
42
41
42
42
43
43
43
44
44
45
45
45
47
46
47
47
47
49
49
49
3
