4034
6800
8546
10989
13395
15515
17419
20078
23548
26207
28764
30998
33239
35660
38965
41056
43319
45769
47673
50236
53548
55273
57686
59384
61413
63273
65363
67524
69772
71867
72997
75054
76738
76518
78033
79011
78974
78684
79827
81062
81981
81954
82938
82364
84203
86422
87177
87022
88702
87216
84531
84125
84435
86126
87467
86987
85177
87030
85034
87583
86728
87547
89414
84711
84697
84671
86368
85514
84275
84114
83084
84085
85967
87783
88146
87995
88308
84904
86991
84597
85140
83426
85630
87319
86183
85975
87730
86101
85922
86113
86118
83623
80697
82365
82317
83845
81301
84198
86431
97
