0.130212
0.13035
0.13049
0.130629
0.130766
0.130981
0.131142
0.131285
0.131433
0.13158
0.131733
0.131889
0.132035
0.132185
0.132325
0.132363
0.132381
0.132407
0.13244
0.132469
