12.37;6.4411
12.79;6.45315
12.86;6.46493
12.91;6.47653
12.93;6.48779
13.51;6.51252
13.78;6.52435
14.01;6.53568
14.24;6.54725
14.48;6.55871
14.85;6.57012
14.54;6.58128
14.54;6.5926
14.54;6.60367
14.54;6.6154
14.59;6.62508
14.61;6.6147
14.62;6.60297
14.62;6.59129
14.62;6.57964
14.62;6.56803
